country_or_area,continent,year,value,category
France,Europe,2003,557264.2971,GHG Emissions (Excl. LULUCF)
France,Europe,2002,550666.9325,GHG Emissions (Excl. LULUCF)
France,Europe,2001,556514.3868,GHG Emissions (Excl. LULUCF)
France,Europe,2000,556461.2965,GHG Emissions (Excl. LULUCF)
France,Europe,1999,560359.3833,GHG Emissions (Excl. LULUCF)
France,Europe,1998,573371.7865,GHG Emissions (Excl. LULUCF)
France,Europe,1997,557135.2032,GHG Emissions (Excl. LULUCF)
France,Europe,1996,563711.5917,GHG Emissions (Excl. LULUCF)
France,Europe,1995,548820.132,GHG Emissions (Excl. LULUCF)
France,Europe,1994,540655.7879,GHG Emissions (Excl. LULUCF)
France,Europe,1993,541583.8845,GHG Emissions (Excl. LULUCF)
France,Europe,1992,564121.5047,GHG Emissions (Excl. LULUCF)
France,Europe,1991,575242.6373,GHG Emissions (Excl. LULUCF)
France,Europe,1990,549064.8008,GHG Emissions (Excl. LULUCF)
Germany,Europe,2014,901763.9388,GHG Emissions (Excl. LULUCF)
Germany,Europe,2013,945150.948,GHG Emissions (Excl. LULUCF)
Germany,Europe,2012,926338.3616,GHG Emissions (Excl. LULUCF)
Germany,Europe,2011,921829.7435,GHG Emissions (Excl. LULUCF)
Germany,Europe,2010,941038.6912,GHG Emissions (Excl. LULUCF)
Germany,Europe,2009,906423.0287,GHG Emissions (Excl. LULUCF)
Germany,Europe,2008,973942.1713,GHG Emissions (Excl. LULUCF)
Germany,Europe,2007,971998.3262,GHG Emissions (Excl. LULUCF)
Germany,Europe,2006,999043.9004,GHG Emissions (Excl. LULUCF)
Germany,Europe,2005,991848.6871,GHG Emissions (Excl. LULUCF)
Germany,Europe,2004,1017294.03,GHG Emissions (Excl. LULUCF)
Germany,Europe,2003,1033727.656,GHG Emissions (Excl. LULUCF)
Germany,Europe,2002,1036942.439,GHG Emissions (Excl. LULUCF)
Germany,Europe,2001,1058070.103,GHG Emissions (Excl. LULUCF)
Germany,Europe,2000,1043294.434,GHG Emissions (Excl. LULUCF)
Germany,Europe,1999,1045419.709,GHG Emissions (Excl. LULUCF)
Germany,Europe,1998,1078643.502,GHG Emissions (Excl. LULUCF)
Germany,Europe,1997,1104243.754,GHG Emissions (Excl. LULUCF)
Germany,Europe,1996,1138767.658,GHG Emissions (Excl. LULUCF)
Germany,Europe,1995,1120943.905,GHG Emissions (Excl. LULUCF)
Germany,Europe,1994,1124257.533,GHG Emissions (Excl. LULUCF)
Germany,Europe,1993,1143674.902,GHG Emissions (Excl. LULUCF)
Germany,Europe,1992,1152900.328,GHG Emissions (Excl. LULUCF)
Germany,Europe,1991,1203219.256,GHG Emissions (Excl. LULUCF)
Germany,Europe,1990,1249828.649,GHG Emissions (Excl. LULUCF)
Greece,Europe,2014,101298.1841,GHG Emissions (Excl. LULUCF)
Greece,Europe,2013,104564.0312,GHG Emissions (Excl. LULUCF)
Greece,Europe,2012,112086.4364,GHG Emissions (Excl. LULUCF)
